"","S.72.sti_FPKM","S.72.1_FPKM","S.73.sti.1_FPKM","S.73.1_FPKM","S.124.sti.1_FPKM","S.124.1_FPKM","S.103.sti.1_FPKM","S.103.1_FPKM","S.102.sti.1_FPKM","S.102.1_FPKM"
"ENSG00000005339",1.51670004406742,9.98854136099116,1.74340335928902,7.93181990795372,1.88744328630994,8.60038536083865,1.60436481788528,6.81018029370312,1.63177386711778,10.2869922901496
"ENSG00000005379",0.373341556847364,10.5829668032342,0.73671935738728,5.33052542585066,0.747509295252485,6.31446488545703,0.621503427025627,5.61240143033535,0.581607740008581,7.56256158500607
"ENSG00000005436",3.83608440385667,5.79425936585196,3.53699106087571,4.01978943285931,3.55483587002886,4.77225822846581,3.46071612947471,3.85705463936669,3.44784642041307,4.5470586903033
"ENSG00000005448",13.0576206109866,11.9016846184272,14.9304438455862,11.7903671567616,16.5965161093757,13.2742860894014,16.9650889530293,11.9123290650487,15.3176982621904,12.192909155827
"ENSG00000005483",7.6908358750557,22.0379254052955,11.0229846771627,19.8497035289131,14.6260233658899,20.3859321878614,10.6339485398663,18.7840945676805,12.0080224595479,23.1982068095735
"ENSG00000005486",5.9314638355375,12.8081687206494,3.29469719156979,11.3376459350061,2.78511764080104,10.5212310657699,3.23097925603438,11.6742758541571,2.67527925632654,11.7344631175936
"ENSG00000005700",5.16144689516481,11.7651728333823,5.72853161603105,9.54308873424855,6.2821370477657,9.68677284864402,5.57892541895963,8.73639449961335,6.18545862702478,9.83329927119797
"ENSG00000005801",3.56541178239233,7.49703471567167,3.02719247614636,5.57348274410373,2.67551354738871,6.08164275325278,3.22399602140018,4.92904497127783,2.53875083070875,5.90953393748845
"ENSG00000005810",3.66808070777535,13.6599257134528,4.79239132202871,9.89702796406281,5.20823176793625,11.1596719797808,3.33964974040764,8.83004492781047,4.43385943581089,12.3977790455015
"ENSG00000005812",6.57081123451361,15.8599913589126,5.65877234939914,12.9044675816736,6.55877707961214,14.5867320178515,6.1825049046138,11.7719176624191,6.37506796876373,13.8208349739397
"ENSG00000005844",31.8740345720937,157.169629465732,41.6444368054091,109.197911348575,47.7722496692099,126.244003253949,40.0862095160889,113.412412910714,38.2494612595347,142.683292529265
"ENSG00000005889",2.18871482839267,7.01859306321353,2.26227233913697,5.43037187110207,2.46672039173227,6.05643975277805,2.30606007658611,4.97047004679744,2.28117763275317,6.33458675502379
"ENSG00000005893",6.38880723042552,17.6021960181098,6.59836218675879,13.0953372928001,7.29177710604847,14.0947957472238,6.82394647659474,13.8813991681794,6.44626739579423,13.8570270495413
"ENSG00000005955",4.80210565632422,16.0127815219597,4.78212615964501,12.0237916211329,4.88222038140171,13.086559656058,5.22974152031477,10.6739441084484,4.64802126359441,12.4707435002847
"ENSG00000006007",6.91148539601183,9.51451584624402,6.73554045934755,9.14316479412508,7.00716920110657,8.53208600474848,7.51324139344641,8.62224058635757,7.00702188478602,7.96945785038733
"ENSG00000006015",7.72817002974043,14.1385708802879,5.97167831427072,10.8298211355958,5.01830581136892,13.1330917481067,5.75373697920903,11.29295341689,5.34740102863443,12.2155489230938
"ENSG00000006025",2.12338005769438,5.32584689041935,2.11349736156689,4.36609410918911,1.99037543480584,5.37869555607205,2.34693906113332,4.50499129646652,2.02889330467613,5.20786393318654
"ENSG00000006062",3.35540716229068,5.90951732911535,3.52433434706725,5.44701885829072,3.82958892254303,5.86641053035562,3.803617779242,5.07114805406091,3.31649160138611,5.61421015216439
"ENSG00000006075",13.9209729380711,11.1085371852164,6.20275161075979,11.2599876016879,10.2338552406555,8.51213941570885,11.802349223098,22.5023048148948,10.5353453058867,12.7137293727624
"ENSG00000006114",2.82339545803319,19.7951087402258,3.53244731485812,16.3213462543494,3.84130695143509,17.2245273699204,3.38067956939484,15.5917783264777,3.39706472074162,19.5854111283175
"ENSG00000006125",17.2577130130194,46.6133035169698,18.2684242758444,34.340561136255,17.5540360003151,31.490548636925,16.1882729088556,31.7702935992553,17.0389424870282,33.2642280218679
"ENSG00000006282",2.68339237796543,5.18547827373176,2.71888154804207,4.33342698863083,2.55707527224662,5.29973165419486,2.89164908295951,4.88574025114329,2.75766614223496,5.19312472433724
"ENSG00000006451",8.50285373944872,17.7335914574535,6.80410294181979,14.1110874512473,8.09043089944874,14.91277005707,7.52323265199039,14.3219841263962,8.20050782951076,13.9247950654583
"ENSG00000006459",1.50269973606064,2.14229720577924,3.61535910587893,4.01011466745563,5.1757004100309,4.79649700078612,3.74972620077502,3.98118984749335,5.41168741550617,5.3359770471865
"ENSG00000006530",9.1562014464316,8.79514768001089,8.20918431712092,7.8496139474402,9.87577039393953,7.74342821041404,7.69729886435053,6.81221913516195,8.87493676134096,8.07260601897804
"ENSG00000006576",4.74610442429711,12.9320682542235,5.19037836943049,8.67037849304203,5.36775325568758,9.9637803422082,5.3895972481252,7.8950251029869,4.73208487708515,8.93706795766692
"ENSG00000006625",25.1912208835259,23.6149937768068,18.7742241989917,17.1520989922644,17.915118520066,17.9334796440766,19.0298725088332,14.4250673148357,17.3269295935352,14.8068332527212
"ENSG00000006634",8.53085435546227,19.1635965547498,6.82600101991253,13.8513471082985,7.15998787152874,13.5397186996777,6.28504398454948,11.1045190041768,6.26732289654392,12.2142211747614
"ENSG00000006695",4.07875640930745,8.50419056449884,4.10355026009718,5.93685426817312,4.40863578198663,5.63128560907235,3.89530933328176,5.54489724069752,4.19631838779567,5.61333771488317
"ENSG00000006712",12.0402648958275,23.1024811028462,7.49719911908186,16.3782594377003,7.45924973357213,16.3157717669682,8.32570121947969,14.2377510996855,7.42803415302905,16.4962082255459
"ENSG00000006715",3.64941363043298,7.74434989847215,4.05322913246697,6.48881282030123,4.34360393858866,6.92512350940739,3.96851794032276,6.22595976939366,4.09213552163302,6.82379681064472
"ENSG00000006744",6.82748354797117,12.0518788977634,4.23158974990107,8.47134793423871,3.30723108913787,7.40719779044197,3.51004686807868,7.6241548249809,2.94510692162152,8.20123892220477
"ENSG00000006831",7.71883649106925,18.0643208647689,6.27457557050711,14.1538669367004,6.5056317662595,12.9352268246633,7.0142950706871,12.6596855134168,6.01394339944924,14.9396230163606
"ENSG00000007080",33.8154106157,25.9086807196527,20.999345021804,14.993460592932,20.1730624794649,15.7473261064592,22.6938699569447,13.8375785006897,17.9617117272698,16.6760263621035
"ENSG00000007129",3.85941825053462,24.4249675186955,4.07505882289343,19.1264259157191,5.11175805170117,21.3012728141295,5.19733203844565,18.6775417160815,4.60597537657096,21.2314066908766
"ENSG00000007168",8.58218881815378,27.4379343967882,7.67224293470201,21.1481627725087,8.0913660224533,22.2019771534467,8.41062249407923,19.8211522773715,7.73247204879944,22.0147536313071
"ENSG00000007202",15.0643314252911,21.7076542637966,10.3484546961574,15.012283829547,9.15473278146359,14.1085755873274,8.55559781167069,12.7257243441861,8.56533426491607,16.5422654620085
"ENSG00000007255",9.36153929719765,23.5522498833469,9.3888987322771,22.1709798383527,8.3966663609911,27.2324292237913,8.63350035439334,23.1380717280269,8.73344348002491,24.18751329442
"ENSG00000007264",5.64679090606638,25.0037891723954,3.40548493079794,15.371829265852,3.34759976094295,19.3722241226465,3.6554747189901,18.1163928745063,3.60516914487226,19.3526365905122
"ENSG00000007312",4.98410966041231,8.3429751547836,4.82238527099575,5.70557644936247,5.22779677450638,5.44004260331538,5.21289124864457,7.78982635944173,5.43681883905237,5.3695899957656
"ENSG00000007376",3.73341547847364,8.93866011108524,1.46963012616934,6.62182906734826,0.846361355190052,6.65170347519331,0.903898500481036,6.95166194786652,0.90230420770656,6.4320305869884
"ENSG00000007392",3.30873946893476,7.4036169326625,3.65611402781009,5.83362520866326,4.05385026288812,7.88702317305104,4.24928477560495,5.9299501995769,4.1715763054784,7.18576222572464
"ENSG00000007520",29.9933265298501,36.407558698913,17.7741677500342,24.9524342998382,14.0910767196471,25.4045059290845,16.3030171146471,26.5211700278837,14.8987674535682,25.4011923351374
"ENSG00000007923",5.754126600785,8.37560733250869,4.0669800489357,5.1955931394661,3.90812608738232,5.71555981303815,3.56908048781266,4.77305169675599,3.30967843370547,5.71851892791521
"ENSG00000007944",2.62739114593832,7.96836187258283,1.95558360121193,8.02558119532797,2.37692568995841,9.07674806168768,2.8005209817024,8.70905716949987,2.59813768893088,8.61077879278407
"ENSG00000007968",6.65947985188985,22.2488924806502,6.48803606427795,18.4763595682747,6.36409443563984,17.3524239851887,6.60149896382391,12.1507140784898,5.3567183998471,15.3325538109993
"ENSG00000008018",44.2923077741041,56.1514911628607,33.8257782776232,43.0382548694387,32.934081748999,39.6712219709759,36.6688834907772,41.4645398662799,37.3200324241399,38.2078743871071
"ENSG00000008083",4.13475764133456,15.2638481367945,5.39692066267555,11.9729281177786,6.67552774898796,12.0113897150534,5.04189518036891,11.1301013493516,5.92229169963024,14.8558867424363
"ENSG00000008128",2.28205021510451,7.30195179883094,1.82797153432221,5.41018849320762,1.81159059506694,6.43318723877969,1.99635319097522,4.88290160580916,1.6931704730388,5.90095437631645
"ENSG00000008130",6.92081893468301,9.29304995265485,4.20220927303585,6.02622170479944,3.49415230312551,6.78748968213607,4.40386536632974,5.98542466367917,3.26652198685477,6.26585553029556
"ENSG00000008282",6.9254857040186,16.0865366042792,5.40652106220773,10.5723634757147,6.50609225821698,12.6071894421994,7.61095786961641,12.4698969926496,6.94723667939865,11.912935140109
"ENSG00000008294",2.55272283656885,7.08441815860512,3.52845067017067,5.45639793572513,4.90220534373824,5.9180742562494,3.83108043583746,4.9742293360273,4.80103502390498,6.56998256849496
"ENSG00000008324",8.08751126858102,16.0843093215252,5.48868058889959,13.809945503065,5.94811277663336,15.349178641947,6.24408957778227,14.6278695098193,5.90061098266374,12.4064310124936
"ENSG00000008382",3.04273361680602,5.87436468939999,2.06946184854949,4.31880247442116,2.09669693392386,4.69134887399676,2.25486595883826,4.65604954896021,1.78720210716578,4.72975205140679
"ENSG00000008405",3.30873946893476,5.67748713709049,1.93390778303457,4.34054112193772,2.06891259964513,4.64549456055183,2.11533437139377,4.10582182456342,2.0485924344999,4.41574796087962
"ENSG00000008513",6.18813614899506,24.3533002510812,7.9666852848162,22.7669301147808,10.6772983707237,21.5089188911858,8.09627490923,21.2823307863149,8.79762098848221,25.7347293490376
"ENSG00000008516",5.44611982463592,53.1967652434036,7.29895382592075,30.179381751389,4.96430832847158,34.2175711585612,6.15816562854614,32.0963295368817,4.07521467328249,36.7051140526284
"ENSG00000008517",283.179563293726,710.55529819682,306.689190802572,486.44411775608,297.961796805666,549.836425667933,305.420354940041,521.517104862753,236.268323880337,535.860313333027
"ENSG00000008838",7.96617526585563,12.8535540517673,6.1755746192371,9.17999515920818,6.55343193528749,9.9383008412266,6.69891818826927,8.96007033902865,6.07859096699374,10.2435181445318
"ENSG00000008869",2.53872252856208,8.4330712275603,2.62749775398249,7.72707083500346,2.85317096010184,7.77252211607251,2.27302059402503,6.89584032245886,2.83187699837717,8.69035027865123
"ENSG00000008952",8.58685558748937,17.254895053556,5.42023778484332,13.2432441381604,5.92797345223315,14.8699502019615,6.72008528452115,13.8277276350451,6.46230182601968,13.2709574293581
"ENSG00000008988",68.7135117072573,103.289677653088,52.8598688941222,99.7117298167671,55.1220124326317,113.94952428781,60.5670108391657,116.036263185338,59.9644894104514,97.9240463998487
"ENSG00000009307",56.7759157468129,106.157069903933,57.6669062129649,89.3792780949116,66.0999058123795,82.7494085598704,55.093730179731,80.1162005044591,66.0108286311634,90.779723831899
"ENSG00000009335",6.95815308936775,13.0530402970534,5.00381929962269,8.15232303017001,4.63774383274134,8.05129639398499,4.39425565604107,7.48036965125025,3.89109018256807,8.46243789736751
"ENSG00000009413",1.81537328154531,5.89082096324789,2.27942150821332,4.32884388355507,2.53590113805885,4.89012413494108,2.02288415799875,3.75472330877325,2.21798903596211,5.12867535255048
"ENSG00000009780",1.39069727200643,5.09802932172854,0.877210398000825,3.73991305482195,0.832718405008197,4.53485746343028,0.888467948945424,3.35838289299841,0.617493729838004,3.81826173979967
"ENSG00000009790",21.345802950998,58.5285681455632,22.1126169721422,56.7402521604109,19.6403725683514,57.6281038286129,18.6483678620052,51.2987717110877,17.4557674392836,58.8335560423194
"ENSG00000009844",5.94079737420868,9.59482468416902,4.84223373599505,6.79762479984843,4.91769733129483,7.10986937506797,5.04917566672774,6.16143424352212,5.09329654913119,6.8293116765664
"ENSG00000009954",20.2957798504898,41.8575342458146,16.7693644089548,27.6174900144954,16.7614251587205,27.942035233029,15.3235364310626,22.8518650778254,14.5877303831358,29.4276768197408
"ENSG00000010017",10.6309005564787,26.109376675808,11.278294295525,18.1802087207938,14.076479318904,18.2522009907218,13.1722876590166,16.7143464572864,12.0451406573656,20.5559569744962
"ENSG00000010165",8.87152851696049,9.6526699894433,8.11335935854316,6.70800901805876,8.63083463481104,7.35062504055652,8.45374196887029,7.37066934983511,8.03497190879286,7.23427359668081
"ENSG00000010244",7.67683556704892,30.0301896443064,7.93899740269109,20.8942947201541,8.443927559913,25.3491030209238,8.07827555563856,19.804996922889,8.14382754083992,23.9094656963243
"ENSG00000010256",40.8528987737728,32.3056384871013,33.8698781445177,24.9076855582268,36.7447256974601,24.6468066570201,38.6087896026956,23.5804596172117,37.5772110387405,22.274761742133
"ENSG00000010270",4.70410350027679,8.17991387253709,3.9223897821353,5.62439946427868,4.329854232079,5.96177750353212,4.24361477879799,6.20684492955655,4.45500853045178,5.51231732608601
"ENSG00000010278",2.31938436978925,8.1734739664491,1.24873852437572,6.08344831505986,1.77627507678229,6.22098947421888,1.69223644279595,6.32252173691601,1.96740959602356,6.11174185625508
"ENSG00000010292",19.74510106889,58.4131322864541,20.5416798378609,50.2886718368035,20.1533977861118,47.2906374140661,17.4544699370533,41.5922598080367,17.2456750431369,46.4855437202864
"ENSG00000010295",1.61470220011485,8.60655590632064,1.2360647136507,6.89954106088473,1.10023226432066,8.01378684096502,1.05437522181811,7.05984894438385,0.992505942708438,8.43253838961662
"ENSG00000010318",1.42803142669117,4.56974777264467,1.57747921264259,3.9717645106309,1.67380342024387,5.43463446896347,1.52664417026925,3.99579354025462,1.58617215891043,5.11377693017341
"ENSG00000010322",4.37276287744975,10.5537958037904,4.88273220417772,8.72512729189206,5.12394364209551,10.6261565827059,4.84318356590579,8.63615954571393,4.52823948086407,10.9204166379511
"ENSG00000010404",6.79481616262203,13.009055381916,7.92968765074055,10.201517048623,8.22866183290615,10.6259779144623,7.12737555048339,10.5089764858042,6.83246068266931,11.5073244744167
"ENSG00000010610",8.82952759294016,10.7866016255262,11.7726684828566,10.6870827803392,12.1959002915317,9.64145453992982,13.4514262561255,12.4591005351475,12.5630435590671,12.484451058325
"ENSG00000010803",2.30538406178247,6.01671864666769,2.75538337153728,3.96022692271041,3.32931654346227,4.29784098020866,2.48810332390636,3.22136443988152,2.68156980761789,4.19335044551757
"ENSG00000010810",10.3742282430211,15.8070332664314,8.89939111548321,15.2438041195062,11.9230792298521,15.7058817066457,9.75715777123675,16.0439211892484,10.4620734251717,17.1655285514256
"ENSG00000010818",1.8200400508809,6.53432204779828,2.89956331234007,6.28256756856439,4.3238942337332,6.6071437810632,2.59816246832686,5.5389207347532,3.61014038544382,8.31502995358546
"ENSG00000011007",6.79481616262203,10.7975089063877,3.49010439658083,7.47032872364261,3.43732564834654,7.20025643731626,3.65199197598367,6.80640182606152,3.1623826720579,7.91555660603835
"ENSG00000011009",18.8304142791139,31.140704222182,11.3351725715385,22.8159426605437,10.6589868750639,21.8041501310511,12.0328137052269,22.4470087260481,11.4598246763929,20.7359462160484
"ENSG00000011132",3.55607824372114,8.12922149060666,3.34056005776525,6.96187707041331,3.84286399800561,7.67910059548787,4.02397120905364,7.48148784881334,3.39053463693851,8.53930526368333
"ENSG00000011243",6.99082047471689,12.1521436156145,6.45792243689495,9.82028030760744,6.47402846181391,10.5161263772516,6.88553558691854,9.54442129256441,5.64428538350601,11.4060764300939
"ENSG00000011258",1.65670312413518,5.00660968856509,2.19314565841803,5.32195059163767,2.29848821190213,6.2004898841655,2.32141964305706,5.42845898628622,2.16017641178115,6.29865655594673
"ENSG00000011260",12.7262799881595,20.1203532008828,9.880368460687,13.6440728811319,9.05625119047885,14.3554271148154,8.85705258695278,13.1294778571561,8.80483250332811,13.423360449835
"ENSG00000011275",4.11609056399219,8.44236176879872,4.23035877190826,7.40175377978953,4.62363332105721,7.87542134443637,4.28007933076685,7.09209252890789,4.1039109239489,8.94745290775465
"ENSG00000011295",4.48009857216837,9.21690250100141,4.15096692880562,7.11685669718521,3.87695947202628,8.14535175156365,4.30830952102826,6.41382069951655,3.841839165572,7.71886751701566
"ENSG00000011304",38.1135051737803,64.7211766395909,30.1716756452842,42.0248760887604,29.8718353162148,44.4191265885751,32.0230140243973,36.6975893451445,27.8600064545914,46.1140618285777
"ENSG00000011376",4.94210873639198,5.63656918074614,3.72115857925875,3.74430690556988,3.9573527437851,3.67497363597635,3.3798233020429,3.30179982053892,3.26824865067614,4.06968632563138
"ENSG00000011426",5.17078043383599,20.6594907937657,5.75451182339407,16.7203121748041,6.07210970875569,17.3362534727864,5.01435710155345,12.439571409564,5.55123365510895,15.2133044642279
"ENSG00000011451",3.16406961953141,8.25243362545611,2.2859806734912,5.23284336510014,2.19758067147902,5.78137771180574,2.01187247619683,4.89549522472921,1.70987994943375,6.49689312118291
"ENSG00000011478",4.40543026279889,3.92179212258641,3.9034645506306,3.19123068331085,4.55873203685498,4.10159111819671,5.28480880363501,3.26184010388779,5.02018986794295,3.38695057541256
"ENSG00000011485",9.30087129583496,18.7363055500385,7.59097244767162,11.7177176630849,7.57830993228017,12.6653772535163,7.82992263938082,10.6698184795014,6.55156720665741,12.4702921530558
"ENSG00000011590",64.1587448357195,9.16549710181511,67.9928201506437,4.57202593401645,72.6718139723247,4.80013835078974,66.5930362949303,3.81075207705413,59.4615591726399,3.99875887911178
"ENSG00000012048",10.2435587016246,14.89081316642,10.1034635478231,11.7533652762909,10.4164873287404,11.7105007856561,9.25721764815151,7.50587528277813,9.11564805312139,11.4073015154296
"ENSG00000012061",5.20811458852073,7.35488427278093,3.67500506548166,5.62012978611242,3.66411003067944,6.05793003661947,3.69185497442829,5.76271741418893,3.63365402358309,6.03810236253962
"ENSG00000012660",16.2356905285247,48.6514023076616,17.7501536880763,41.4474532440821,17.972419805892,41.4990942768336,17.6065660222529,36.6624783476688,16.7913436945821,42.2635148985313
"ENSG00000012817",2.73472684065694,10.9025726060455,2.59890373527935,9.65041008252227,2.61556572992391,10.4047845561995,2.32762646971464,9.03021562033326,2.36493638668349,10.5753866535119
"ENSG00000012822",2.12338005769438,9.67135354604513,2.59716186668412,13.2173718499847,2.99956207067593,13.7413497507148,2.97410360065523,13.822034985621,3.00501639623293,15.7638307543875
"ENSG00000012963",14.4949855663489,24.3388549363447,12.1965824299772,19.084971093665,12.8625558130679,20.0203753033338,12.6142189828373,16.2369779998521,12.1106656370989,18.4154681097424
"ENSG00000012983",3.21073731288733,6.61861437614912,3.20859231094017,4.96834252767315,3.66427853183272,5.87230077878475,3.50663954729225,4.72037752116439,3.46525271866041,5.26376003715567
"ENSG00000013275",24.1785319377024,38.7556297687519,14.9629832182271,25.2843391941666,12.9543301114122,24.4108082926064,14.0151249947138,25.2559061532899,14.6295712830769,25.2608809544894
"ENSG00000013288",2.72072653265016,10.0519356592518,2.09839780558397,7.63798134740618,2.00431744533671,7.7303091526312,2.15489124380308,7.24509755045757,1.58049132673992,8.17501467046092
"ENSG00000013306",21.9944838886453,27.5827575789837,14.7239166323631,18.8997844188049,13.9927063603014,21.2705369017128,15.4257560734969,19.6050679104071,11.9327509798175,19.4619786277791
