"","S.103.sti.1_FPKM","S.103.1_FPKM","log2_foldchange"
"ENSG00000004455",44.7317772935888,21.8917634964262,1.03091190512687
"ENSG00000004478",23.9308385573997,7.88340966319778,1.60197929947415
"ENSG00000006327",2.55510954144512,1.04196397410156,1.29407974572075
"ENSG00000011028",1.2349366382498,0.457058716387183,1.43398560316346
"ENSG00000011422",2.59373472428249,0.412438245022192,2.6527809108491
"ENSG00000011590",66.5930362949303,3.81075207705413,4.12722366470771
"ENSG00000025039",2.22221689884315,0.877936173764837,1.33981167313151
"ENSG00000049249",16.3791450213326,2.90657760232717,2.49446671886325
"ENSG00000049768",19.317063572543,2.87565935823945,2.74791110993858
"ENSG00000050405",8.22998121827221,3.24233974592183,1.34385386786331
"ENSG00000059804",91.1220594253873,30.7367305006858,1.56783664122479
"ENSG00000060558",47.8908256731668,7.42956553106772,2.68839955703614
"ENSG00000060982",3.11572483390357,0.991535782842007,1.65183108409632
"ENSG00000061656",2.47041009635023,0.646037844073167,1.93505997015608
"ENSG00000065485",3.40107913198078,1.65875606582871,1.03589083189818
"ENSG00000065911",31.8082019233086,13.8532908018082,1.19917009623588
"ENSG00000065923",3.44785437999493,0.428188902964157,3.00937953141572
"ENSG00000067177",1.47669674243932,0.025684016783507,5.84535892483587
"ENSG00000067208",5.02226758860425,0.138165428297584,5.18387032270261
"ENSG00000067225",208.114947758941,82.9162386540489,1.32765401191226
"ENSG00000070669",18.1945286146888,4.14951206282681,2.13249106779538
"ENSG00000072110",3.05825290443349,1.26713394000293,1.27113868644377
"ENSG00000072682",4.07477046708018,0.472997338790641,3.10681482251911
"ENSG00000073060",2.53750504757499,0.749704104308795,1.75901748667524
"ENSG00000073150",1.91685346074597,0.0742421526339889,4.6903576984364
"ENSG00000074266",9.55821101580298,3.87617906840967,1.30210539750466
"ENSG00000074695",40.9521527494019,19.5607025279446,1.06598110662459
"ENSG00000075426",19.2424174967461,6.00814918510811,1.6792975204673
"ENSG00000075618",11.860491087658,1.40303419555673,3.07954166970571
"ENSG00000076604",16.3647792551876,6.63578568036668,1.30225494533293
"ENSG00000078081",2.36361186543151,0.658029212785268,1.84476960841623
"ENSG00000081181",7.8149357468545,0.234529842152575,5.05839060007672
"ENSG00000083454",2.87520698247663,0.758152915870123,1.92310504991923
"ENSG00000084444",1.85263787476769,0.376444960474157,2.29907006215451
"ENSG00000086506",1.22834382618159,0.0839875370140376,3.87039537135895
"ENSG00000087250",1.52190586303423,0.0511800591055208,4.89415350048728
"ENSG00000088826",2.69363401709768,0.571786112233312,2.23600636099623
"ENSG00000089692",53.2998863471506,9.39967711811457,2.50344935096589
"ENSG00000090339",20.2363482430063,4.86546885691963,2.05629823055969
"ENSG00000091127",3.75017429693964,1.3948021160745,1.42689719137589
"ENSG00000091137",1.0114775765317,0.0474303590815228,4.41450973620239
"ENSG00000092621",9.99332330083931,3.92043320005754,1.34995145102651
"ENSG00000095209",2.3622897532936,0.982532667102066,1.26560865361189
"ENSG00000095397",2.01163733522618,0.35639029832958,2.49684026524367
"ENSG00000096384",369.360170433001,150.545953347218,1.29482437404332
"ENSG00000099399",1.10477962012334,1e-08,26.7191833706484
"ENSG00000099840",7.14753109778801,2.35785359362233,1.59997085208131
"ENSG00000099860",50.5928936856999,12.6851527881212,1.99579386091348
"ENSG00000100196",1.34491148613963,0.589406825584344,1.19017555382962
"ENSG00000100450",27.0638040755395,9.24391975408355,1.54978799707924
"ENSG00000100453",376.180274756428,72.4206997274136,2.37695018095859
"ENSG00000100979",1.23431107471318,0.170784941744607,2.85345335055169
"ENSG00000101210",4.38603016864429,1e-08,28.7083404945039
"ENSG00000102003",2.09075108004479,0.570677503876084,1.87327371007224
"ENSG00000102024",1.17482492165923,0.3299544337001,1.83210706617484
"ENSG00000102144",216.193520537462,102.616428111072,1.07506157123986
"ENSG00000102145",1.50493136985606,0.0749940104799616,4.32677850931423
"ENSG00000102471",23.7532762905671,4.84353455016012,2.29399438023427
"ENSG00000102878",6.55589054635235,1.76486586406375,1.89323323034389
"ENSG00000102962",24.0082708276018,0.103299930518508,7.86054840455588
"ENSG00000102970",1.29489307324505,1e-08,26.9482577303172
"ENSG00000103257",27.8100917656092,10.8200040341287,1.36190746812794
"ENSG00000103522",8.01297299849301,3.75322918228717,1.09420522745707
"ENSG00000103966",2.50073880672616,1.16383401948443,1.10346905846394
"ENSG00000104331",17.5054333509858,8.18093253791235,1.09746556715327
"ENSG00000104341",6.92918301724956,3.06631098766715,1.17618123828594
"ENSG00000104635",4.41193557213119,1.83948393562072,1.26211064610539
"ENSG00000104808",1.15977591837892,0.292269468998626,1.98847505195753
"ENSG00000104885",13.7722468686904,6.16058072406745,1.16062568931192
"ENSG00000105220",97.574044388692,35.3082382084533,1.46649259233574
"ENSG00000105246",16.6934837318712,1.09316320161881,3.93270435296856
"ENSG00000105255",3.82735367754972,1.5100934053051,1.34170943476545
"ENSG00000105281",32.3441585021981,16.0806855100542,1.00817626959212
"ENSG00000105370",1.60613946334316,0.345141198257585,2.21833857107052
"ENSG00000105376",2.92911187240962,0.116231121538075,4.65539498022422
"ENSG00000105655",3.69867849031182,1.54103082780456,1.26311417607051
"ENSG00000105668",1.51811255683716,0.736753734877497,1.04302438586828
"ENSG00000105810",28.2283537883961,13.6367959687531,1.04964028064748
"ENSG00000105835",39.8738819205254,5.75896771416493,2.79156192654826
"ENSG00000105877",1.13022805313494,0.0987983726485368,3.51598281458693
"ENSG00000106034",1.10533419859531,0.00374971002399808,8.20348788801398
"ENSG00000106086",2.86559283503262,1.05809056096651,1.43737052357212
"ENSG00000106211",12.1762805689978,5.83694037841119,1.06078927032869
"ENSG00000106366",2.01295501020876,0.646028254867301,1.63964575869451
"ENSG00000106537",1.55130732099356,0.114549030590502,3.75944736457977
"ENSG00000106628",21.183991771815,7.84744514626734,1.43267952239296
"ENSG00000107130",1.01613602439139,0.131229921634067,2.95292493010685
"ENSG00000107338",1.1107557429656,0.0249321589375343,5.47738997555727
"ENSG00000107833",29.719482825469,8.12745855844545,1.87053281069729
"ENSG00000108091",11.1489421033872,4.36531257327113,1.35274995752393
"ENSG00000108176",1.57891194771834,0.363325804993096,2.11959497662491
"ENSG00000108272",1.45497506771546,0.373635082757625,1.96129260199311
"ENSG00000108861",4.46118645135983,2.18499146359543,1.0297998021774
"ENSG00000108924",3.88126300463804,0.0369331168555013,6.7154673675979
"ENSG00000109107",75.593081025978,27.7165341208697,1.44750732820748
"ENSG00000109255",2.82610694768798,0.116231121538075,4.6037477469569
"ENSG00000109471",1.26456880002445,0.0187485101199904,6.07572576593664
"ENSG00000110080",2.05445068398193,0.980296271975879,1.06746295817952
"ENSG00000110218",10.6381677564513,4.88591862639892,1.12254795130208
"ENSG00000110492",2.27425840963227,0.47975447019853,2.2450280337113
"ENSG00000110660",3.94734640691554,1.65126625498658,1.25731036787918
"ENSG00000111057",3.26393444206479,0.19946679070614,4.03239160350481
"ENSG00000111231",10.247332902438,4.1204542849423,1.31437315481938
"ENSG00000111424",33.749319237323,3.79950297698214,3.15097578837139
"ENSG00000111536",2.3046625422282,0.420491949248802,2.45440543704952
"ENSG00000111537",92.4716958690338,7.81189109542754,3.56526810489588
"ENSG00000111669",404.524091474993,191.797537107938,1.076641430391
"ENSG00000111674",68.1389753168383,15.5289253023478,2.13352226239111
"ENSG00000112077",1.99783502186379,1e-08,27.5738622116156
"ENSG00000112379",1.03723213557861,0.0142469522500196,6.18594167270984
"ENSG00000112715",7.48058789629597,0.996789198557951,2.90779131519582
"ENSG00000112759",10.1433430517011,3.60791152524698,1.49129734962904
"ENSG00000113356",4.07345722925294,0.835007382553285,2.28639290210858
"ENSG00000113525",6.25602407484545,0.539918456632261,3.53443262454072
"ENSG00000113739",4.81727372526356,0.312512095604696,3.94623296784613
"ENSG00000114023",25.3952369837212,6.7850026450689,1.90413665380675
"ENSG00000114268",20.1535875992752,2.4778344051844,3.0238850001546
"ENSG00000114480",19.4370208046661,3.97834161295335,2.28856803964689
"ENSG00000115008",1.56999878603096,0.0326195234470236,5.58888392812114
"ENSG00000115414",1.036455727602,0.499799543137241,1.05223700499621
"ENSG00000115457",12.8705489340551,1.86984787552983,2.78308077915784
"ENSG00000115756",15.9667437741907,6.92185231213603,1.20584005747237
"ENSG00000116014",1.92134331554433,0.120168786023566,3.9989812220625
"ENSG00000116096",1.2486635293922,0.0749940104799616,4.05746558686296
"ENSG00000116717",25.1722837011871,5.7265361651794,2.13610144914471
"ENSG00000116761",3.86046858233079,0.303706533532113,3.66802612179884
"ENSG00000116883",2.47204277167879,1.01177840944808,1.28881034658432
"ENSG00000117308",4.04165112514377,1.84979321338525,1.12758079156746
"ENSG00000117318",7.09958458207594,2.79913287444995,1.34275463761579
"ENSG00000117411",3.60653884010744,1.6932456346848,1.09082368441002
"ENSG00000118503",68.4884564672078,24.3021128803845,1.49477909601647
"ENSG00000118513",3.97992004469065,1.41354102698862,1.49342569084305
"ENSG00000118985",12.5506422718616,2.86795281531823,2.1296680015853
"ENSG00000119508",8.10146574978498,0.175850392999058,5.52576248551987
"ENSG00000119950",13.5356598564345,6.17778715167203,1.13160314931793
"ENSG00000120254",7.94074044315659,2.13062560785039,1.89799643338646
"ENSG00000120875",21.134585610991,7.56001481723821,1.48314485833721
"ENSG00000120949",8.43815169858402,0.882625696096301,3.25705336956404
"ENSG00000121594",4.64036364489962,1.36388387198678,1.76651705625706
"ENSG00000122884",47.5731417525958,13.3255420991437,1.8359530799491
"ENSG00000123178",3.05134509201929,1.14488796569708,1.41423892212921
"ENSG00000123213",1.33591846507692,0.376256996012664,1.82804164641164
"ENSG00000123358",2.06081279223483,0.231531999974549,3.15392994707346
"ENSG00000123685",3.77265463101877,1.06895414290965,1.81938006999785
"ENSG00000123689",3.5649588698036,0.263023726652614,3.76062057979711
"ENSG00000124145",15.4880239838007,7.14438118637064,1.11627212959794
"ENSG00000124212",8.42249044323309,3.80120424634144,1.14779034017606
"ENSG00000124216",1.11967777896366,0.0946727437015523,3.56399066946153
"ENSG00000124693",1.03165974676834,0.335029474160416,1.62260730470251
"ENSG00000124762",41.6915947378114,13.3133339983525,1.64688465334911
"ENSG00000125629",17.7346023344882,5.18548034257232,1.77401744048939
"ENSG00000125657",5.69565723482367,1.35280355796454,2.07390996814567
"ENSG00000125733",7.08221966633179,2.30927627936012,1.61676080596965
"ENSG00000125740",4.99830986079188,0.336701975902123,3.89189624873911
"ENSG00000126353",87.5890131331588,20.069562712057,2.12574073171534
"ENSG00000126602",15.9430877352583,6.34275477431621,1.32974959611831
"ENSG00000126752",1.69975650728077,1e-08,27.3407528519922
"ENSG00000127318",1.02675728362733,0.443178113854284,1.21213664013345
"ENSG00000128050",55.6765684795213,18.2093643388486,1.61238973522484
"ENSG00000128578",2.99961414442082,1.27874937979205,1.23004339122957
"ENSG00000128591",1.09167829251757,0.0108731811490079,6.64962987072192
"ENSG00000128641",2.56294904343126,0.0837995725525445,4.93471810001779
"ENSG00000128965",3.66951661047848,0.396499622618734,3.21019862984479
"ENSG00000130203",1.48608018606801,0.0106852166875147,7.11975198786148
"ENSG00000130513",3.97633525653222,0.0433047301345383,6.52077097190143
"ENSG00000130656",2.04189506053745,1e-08,27.6053334825465
"ENSG00000130810",2.74544038691614,1.27670094912735,1.10461695393587
"ENSG00000130812",2.46855559151703,1.20564461313288,1.03386242685298
"ENSG00000130821",3.56031373340993,0.240901455431612,3.88548936158835
"ENSG00000130844",2.56791361732625,1.20545664867139,1.09101690326484
"ENSG00000131187",1.14899937754766,0.141548788604461,3.02100670881602
"ENSG00000131188",7.68006704442504,2.66323261889615,1.52794045962449
"ENSG00000131400",3.4731209084792,0.511988465516702,2.76204942208255
"ENSG00000131437",16.1053525463739,5.01711977041539,1.68260895753927
"ENSG00000131669",37.782190286598,10.8850359181495,1.79536017110657
"ENSG00000131873",18.524803655947,8.23512001840177,1.16959667050053
"ENSG00000132326",1.72202388616593,0.749525729053167,1.20005524678439
"ENSG00000132330",1.7591006902054,0.867814860461802,1.01937886825965
"ENSG00000132436",14.4399487694815,5.84242011541209,1.30542761579842
"ENSG00000133026",4.47895066398062,1.49809244738714,1.58003411952039
"ENSG00000133315",4.810499008668,2.30909790410449,1.05885721354508
"ENSG00000134072",12.4848339355321,4.03291461157162,1.63028186651362
"ENSG00000134247",1.02195242848299,0.239219364484039,2.0949219573165
"ENSG00000134333",275.199649889692,102.50437057451,1.42479321006065
"ENSG00000134460",155.248439005187,39.4248219433512,1.97740261806806
"ENSG00000134802",30.4667998131074,7.36280361006999,2.04891084369705
"ENSG00000135047",1.79772587304277,0.467367994151711,1.94354220233301
"ENSG00000135069",38.9865985513232,14.7444573718687,1.40280556091193
"ENSG00000135245",216.993846213284,1.81679777101524,6.90011247809754
"ENSG00000135632",4.75187799727668,2.20130601492188,1.11013808028649
"ENSG00000135913",4.51246930279368,1.98572223655665,1.18425328538896
"ENSG00000135919",2.15543694796438,0.97860459182244,1.13918240328539
